police_call_crime,police_call_address_display,police_call_city,police_call_agency,police_call_date,police_call_time_display
Larceny,8400 block Oswego Rd,Liverpool,Onondaga County,5/11/2018,10:50 a.m.
Larceny,800 block Court St,Syracuse,Syracuse,5/11/2018,6:00 p.m.-6:00 a.m.
Larceny,600 block Nottingham Rd,Syracuse,DeWitt,5/11/2018,9:15 a.m.-9:20 a.m.
Larceny,300 block S  Clinton St,Syracuse,Syracuse,5/11/2018,11:51 a.m.
Larceny,1300 block Oak St,Syracuse,Syracuse,5/11/2018,12:51 p.m.
Larceny,4100 block S  Salina St,Syracuse,Syracuse,5/11/2018,1:08 p.m.
Larceny,3600 block W Genesee St,Syracuse,Camillus,5/11/2018,2:15 p.m.
Larceny,400 block Robineau Rd,Syracuse,Syracuse,5/11/2018,4:20 p.m.
Larceny,2800 block S  Salina St,Syracuse,Syracuse,5/11/2018,5:04 p.m.
Larceny,600 block E  Seneca Tpke,Syracuse,Syracuse,5/11/2018,11:30 a.m.
Larceny,300 block W  Genesee St,Syracuse,Syracuse,5/11/2018,12:00 p.m.
Larceny,100 block Dickerson St,Syracuse,Onondaga County,5/11/2018,10:30 a.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,5/11/2018,7:13 p.m.
Robbery,100 block Albert Ter,Syracuse,Syracuse,5/11/2018,4:40 p.m.
Arson,300 block Forest Hill Dr,Syracuse,Syracuse,5/10/2018,2:21 p.m.
Burglary,200 block Vincent St,Syracuse,Syracuse,5/10/2018,6:44 p.m.
Burglary,0 block Caton Dr,Syracuse,DeWitt,5/10/2018,7:40 p.m.-9:00 p.m.
Burglary,100 block Rider Av,Syracuse,Syracuse,5/10/2018,3:00 p.m.-4:30 p.m.
Larceny,0 block E Genesee St,Baldwinsville,Baldwinsville,5/10/2018,1:38 p.m.-1:47 p.m.
Larceny,5700 block E Circle Dr,Cicero,Cicero,5/10/2018,8:40 a.m.
Larceny,200 block East Av,East Syracuse,DeWitt,5/10/2018,3:00 p.m.-7:00 a.m.
Larceny,400 block Buckley Rd,Liverpool,Onondaga County,5/10/2018,6:26 p.m.
Larceny,1100 block Madison St,Syracuse,Syracuse,5/10/2018,12:00 a.m.-8:00 a.m.
Larceny,0 block Caton Dr,Syracuse,DeWitt,5/10/2018,9:02 a.m.
Larceny,6000 block E Molloy Rd,Syracuse,Onondaga County,5/10/2018,11:43 a.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,5/10/2018,10:44 a.m.-11:35 a.m.
Larceny,2100 block W Genesee St,Syracuse,Solvay,5/10/2018,1:42 p.m.
Larceny,2100 block W Genesee St,Syracuse,Solvay,5/10/2018,3:00 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,5/10/2018,4:05 p.m.
Larceny,300 block Comstock Av,Syracuse,Syracuse,5/10/2018,5:39 p.m.
Larceny,300 block Snowdale Dr,Syracuse,Onondaga County,5/10/2018,9:46 p.m.
Larceny,200 block W  Fayette St,Syracuse,Syracuse,5/10/2018,10:50 p.m.
Larceny,100 block Roxboro Cir,Syracuse,Onondaga County,5/10/2018,11:12 p.m.
Larceny,0 block Bradford Dr,Syracuse,DeWitt,5/10/2018,12:00 p.m.
Larceny,1300 block Butternut St,Syracuse,Syracuse,5/10/2018,4:00 p.m.
Larceny,400 block Tennyson Av,Syracuse,Syracuse,5/10/2018,2:47 p.m.-4:15 p.m.
Larceny,800 block S  State St,Syracuse,Syracuse,5/10/2018,2:00 p.m.-7:00 p.m.
Vehicle theft,8100 block Pembroke Dr,Manlius,Manlius,5/10/2018,9:42 p.m.
Aggravated assault,100 block Knaul St,Syracuse,Syracuse,5/9/2018,2:52 a.m.
Aggravated assault,3100 block Erie Blvd E,Syracuse,DeWitt,5/9/2018,2:45 p.m.-3:10 p.m.
Burglary,200 block Case St,Syracuse,Solvay,5/9/2018,8:21 p.m.
Burglary,1400 block Barker St,Tully,Onondaga County,5/9/2018,7:20 a.m.
Larceny,4300 block Milton Av,Camillus,Camillus,5/9/2018,8:06 a.m.
Larceny,300 block Towne Dr,Fayetteville,Manlius,5/9/2018,6:20 p.m.
Larceny,7600 block Oswego Rd,Liverpool,Onondaga County,5/9/2018,7:46 p.m.
Larceny,200 block Pleasant Av,Syracuse,North Syracuse,5/9/2018,3:57 a.m.
Larceny,1200 block E  Genesee St,Syracuse,Syracuse,5/9/2018,7:03 a.m.
Larceny,100 block Lawrence Rd E,Syracuse,Onondaga County,5/9/2018,12:11 p.m.
Larceny,400 block Pleasant Av,Syracuse,North Syracuse,5/9/2018,3:27 p.m.
Larceny,400 block Melrose Dr,Syracuse,North Syracuse,5/9/2018,3:54 p.m.
Larceny,200 block Melrose Dr,Syracuse,North Syracuse,5/9/2018,4:40 p.m.
Larceny,300 block Melrose Dr,Syracuse,North Syracuse,5/9/2018,5:34 p.m.
Larceny,700 block Salisbury Rd,Syracuse,Geddes,5/9/2018,5:45 p.m.
Larceny,600 block Lynch Av,Syracuse,Syracuse,5/9/2018,6:04 p.m.
Larceny,4800 block W Seneca Tpke,Syracuse,Onondaga County,5/9/2018,7:52 p.m.
Larceny,300 block Euclid Av,Syracuse,Syracuse,5/9/2018,6:00 a.m.-10:00 a.m.
Larceny,100 block Dorothy St,Syracuse,Syracuse,5/9/2018,12:00 p.m.-12:10 p.m.
Robbery,7300 block E Sorrell Hill Rd,Baldwinsville,Onondaga County,5/9/2018,11:02 p.m.
Vehicle theft,1300 block Willis Av,Syracuse,Onondaga County,5/9/2018,11:07 a.m.
Vehicle theft,500 block Burnet Av,Syracuse,Syracuse,5/9/2018,12:05 p.m.
Vehicle theft,300 block Hubbell Av,Syracuse,Syracuse,5/9/2018,9:40 p.m.-9:44 p.m.
Aggravated assault,100 block Chatham Pl,Syracuse,Syracuse,5/8/2018,11:15 a.m.
Aggravated assault,500 block Seeley Rd,Syracuse,Syracuse,5/8/2018,5:57 p.m.
Aggravated assault,500 block S State St,Syracuse,Onondaga County,5/8/2018,6:36 p.m.
Aggravated assault,900 block James St,Syracuse,Syracuse,5/8/2018,4:00 p.m.-6:00 p.m.
Larceny,8000 block Brewerton Rd,Cicero,Onondaga County,5/8/2018,2:49 p.m.
Larceny,8100 block Gatewood Dr,Clay,Onondaga County,5/8/2018,4:46 p.m.
Larceny,200 block Kinne St,DeWitt,DeWitt,5/8/2018,6:59 p.m.
Larceny,5800 block Bridge St,East Syracuse,DeWitt,5/8/2018,4:06 p.m.
Larceny,200 block W Genesee St,Fayetteville,Manlius,5/8/2018,2:31 p.m.
Larceny,8400 block Oswego Rd,Liverpool,Onondaga County,5/8/2018,12:11 p.m.
Larceny,3800 block Route 31,Liverpool,Onondaga County,5/8/2018,5:09 p.m.
Larceny,1700 block E  Erie Blvd,Syracuse,Syracuse,5/8/2018,10:05 a.m.
Larceny,300 block Oak St,Syracuse,Syracuse,5/8/2018,9:45 p.m.-11:00 a.m.
Larceny,2500 block Lodi St,Syracuse,Syracuse,5/8/2018,11:14 a.m.
Larceny,3400 block Erie Blvd E,Syracuse,DeWitt,5/8/2018,1:18 p.m.
Larceny,100 block Walton Rd,Syracuse,Onondaga County,5/8/2018,5:48 p.m.
Larceny,100 block E  Warrington Rd,Syracuse,Syracuse,5/8/2018,6:03 p.m.
Larceny,300 block Clairmonte Av,Syracuse,Syracuse,5/8/2018,9:35 p.m.
Larceny,1300 block Teall Ave,Syracuse,Syracuse,5/8/2018,1:00 p.m.-5:00 p.m.
Larceny,500 block Gifford St,Syracuse,Syracuse,5/8/2018,4:00 p.m.-6:00 p.m.
Vehicle theft,300 block Marcellus St,Syracuse,Syracuse,5/8/2018,10:37 a.m.
Aggravated assault,100 block Nelson St,Syracuse,Syracuse,5/7/2018,1:27 a.m.
Aggravated assault,800 block Midland Av,Syracuse,Syracuse,5/7/2018,6:15 p.m.-6:18 p.m.
Arson,600 block Robinson St,Syracuse,Syracuse,5/7/2018,10:39 a.m.
Burglary,400 block E Ellis St,East Syracuse,DeWitt,5/7/2018,7:15 p.m.
Burglary,400 block Mitchell Av,Syracuse,Syracuse,5/7/2018,9:30 p.m.-9:45 a.m.
Burglary,200 block Hudson St,Syracuse,Syracuse,5/7/2018,12:00 p.m.-1:00 a.m.
Burglary,400 block S  Salina St,Syracuse,Syracuse,5/7/2018,8:29 a.m.
Larceny,0 block I 481 N,East Syracuse,DeWitt,5/7/2018,4:15 p.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,5/7/2018,4:49 p.m.
Larceny,500 block Carbon St,Syracuse,Syracuse,5/7/2018,11:00 p.m.-10:24 a.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Onondaga County,5/7/2018,11:04 a.m.
Larceny,4100 block S  Salina St,Syracuse,Syracuse,5/7/2018,1:40 p.m.
Larceny,500 block W  Brighton Av,Syracuse,Syracuse,5/7/2018,2:56 p.m.
Larceny,1500 block S  Geddes St,Syracuse,Syracuse,5/7/2018,10:55 p.m.
Larceny,500 block Hickok Ave,Syracuse,Syracuse,5/7/2018,12:00 p.m.-5:00 a.m.
Larceny,500 block Melrose Ave,Syracuse,Syracuse,5/7/2018,10:15 p.m.-7:30 a.m.
Larceny,300 block S  Crouse Ave,Syracuse,Syracuse,5/7/2018,3:30 p.m.-4:30 p.m.
Larceny,100 block Dickerson St,Syracuse,Onondaga County,5/7/2018,7:07 p.m.
Aggravated assault,200 block Merriman Av,Syracuse,Syracuse,5/6/2018,6:45 p.m.
Aggravated assault,300 block Stolp Av,Syracuse,Syracuse,5/6/2018,7:46 p.m.
Aggravated assault,5900 block Thompson Rd,Syracuse,DeWitt,5/6/2018,4:20 a.m.
Burglary,300 block Kirkpatrick St,Syracuse,Syracuse,5/6/2018,3:00 a.m.-6:00 a.m.
Burglary,200 block Catherine St,Syracuse,Syracuse,5/6/2018,8:00 a.m.-10:39 a.m.
Burglary,300 block Seymour St,Syracuse,Syracuse,5/6/2018,6:00 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,5/6/2018,8:22 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,5/6/2018,10:19 p.m.
Larceny,3500 block Burnet Av,DeWitt,DeWitt,5/6/2018,2:45 p.m.-2:47 p.m.
Larceny,300 block Marlborough Rd,Syracuse,Syracuse,5/6/2018,2:00 a.m.-9:30 a.m.
Larceny,1300 block Grant Blvd,Syracuse,Syracuse,5/6/2018,10:05 a.m.
Larceny,100 block Elm St,Syracuse,North Syracuse,5/6/2018,5:56 p.m.
Robbery,200 block University Av,Syracuse,Syracuse,5/6/2018,7:40 p.m.
Aggravated assault,500 block Charles Av,Syracuse,Solvay,5/5/2018,7:50 a.m.
Aggravated assault,300 block Gateway Park Dr,Syracuse,North Syracuse,5/5/2018,10:52 p.m.
Burglary,9100 block Brewerton Rd,Brewerton,Onondaga County,5/5/2018,11:17 a.m.
Burglary,7900 block Vernon Rd,Cicero,Onondaga County,5/5/2018,9:25 p.m.
Burglary,300 block W Terrace St,East Syracuse,DeWitt,5/5/2018,5:50 p.m.
Burglary,1000 block Pond St,Syracuse,Syracuse,5/5/2018,8:23 a.m.
Burglary,1300 block Willis Av,Syracuse,Syracuse,5/5/2018,5:00 a.m.-6:00 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,5/5/2018,5:40 p.m.
Larceny,7700 block Brewerton Rd,Cicero,Onondaga County,5/5/2018,3:55 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,5/5/2018,9:00 p.m.-10:00 a.m.
Larceny,100 block Palmer Av,Syracuse,Syracuse,5/5/2018,10:35 a.m.
Larceny,1300 block Park St,Syracuse,Syracuse,5/5/2018,11:30 p.m.-11:00 a.m.
Larceny,300 block S  Warren St,Syracuse,Syracuse,5/5/2018,1:20 a.m.
Larceny,300 block S  Warren St,Syracuse,Syracuse,5/5/2018,6:35 p.m.
Larceny,700 block Comstock Ave,Syracuse,Syracuse,5/5/2018,1:35 a.m.-11:35 a.m.
Larceny,100 block Fish Ave,Syracuse,Syracuse,5/5/2018,12:30 p.m.
Larceny,400 block Rich St,Syracuse,Syracuse,5/5/2018,8:00 a.m.-8:00 p.m.
Robbery,300 block Kinne St,Syracuse,Syracuse,5/5/2018,11:16 p.m.
Aggravated assault,200 block Highbridge St,Fayetteville,Manlius,5/4/2018,11:34 a.m.
Burglary,300 block W Second St,East Syracuse,DeWitt,5/4/2018,4:44 p.m.
Burglary,0 block Braemar Dr,Liverpool,Onondaga County,5/4/2018,11:30 p.m.
Burglary,500 block W  Fayette St,Syracuse,Syracuse,5/4/2018,7:34 p.m.
Larceny,7700 block Longbow Way,Baldwinsville,Onondaga County,5/4/2018,2:56 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,5/4/2018,3:04 p.m.
Larceny,5300 block W Genesee St,Camillus,Onondaga County,5/4/2018,6:06 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,5/4/2018,11:02 a.m.
Larceny,8400 block Oswego Rd,Liverpool,Onondaga County,5/4/2018,6:00 p.m.
Larceny,100 block Wesley St,Manlius,Manlius,5/4/2018,12:06 p.m.
Larceny,200 block Roosevelt Av,Syracuse,Syracuse,5/4/2018,2:00 p.m.-9:00 a.m.
Larceny,4100 block S  Salina St,Syracuse,Syracuse,5/4/2018,1:43 p.m.
Larceny,6000 block S Salina St,Syracuse,Onondaga County,5/4/2018,1:45 p.m.
Larceny,600 block S  Warren St,Syracuse,Syracuse,5/4/2018,8:00 a.m.-12:00 p.m.
Larceny,2600 block Brewerton Rd,Syracuse,Onondaga County,5/4/2018,5:05 p.m.
Larceny,700 block E  Genesee St,Syracuse,Syracuse,5/4/2018,1:00 p.m.-1:15 p.m.
Larceny,900 block Madison St,Syracuse,Syracuse,5/4/2018,10:30 p.m.-10:00 a.m.
Vehicle theft,300 block Seneca Tpke,Syracuse,Syracuse,5/4/2018,10:15 p.m.
Aggravated assault,100 block Westbrook Hills Dr,Syracuse,Onondaga County,5/3/2018,5:56 p.m.
Arson,100 block Fairway Cir,Baldwinsville,Onondaga County,5/3/2018,8:15 p.m.
Burglary,5800 block Lincoln Av,Cicero,Onondaga County,5/3/2018,2:34 p.m.
Burglary,300 block Kellogg St,Syracuse,Syracuse,5/3/2018,5:42 a.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,5/3/2018,4:14 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,5/3/2018,6:11 p.m.
Larceny,5400 block Butternut Dr,East Syracuse,DeWitt,5/3/2018,9:55 a.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,5/3/2018,7:09 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,5/3/2018,6:01 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,5/3/2018,7:45 p.m.
Larceny,4900 block W Taft Rd,Liverpool,Onondaga County,5/3/2018,5:36 p.m.
Larceny,500 block Edgerton St,Minoa,Manlius,5/3/2018,2:43 p.m.
Larceny,300 block Driscoll Av,Syracuse,Solvay,5/3/2018,6:38 a.m.
Larceny,0 block Westcott St,Syracuse,Syracuse,5/3/2018,8:12 a.m.
Larceny,0 block Kirkpatrick St,Syracuse,Syracuse,5/3/2018,9:47 a.m.
Larceny,200 block Elbow Rd,Syracuse,Onondaga County,5/3/2018,10:11 a.m.
Larceny,0 block Fay Park Dr,Syracuse,Onondaga County,5/3/2018,1:00 p.m.
Larceny,800 block Erie Blvd E,Syracuse,Syracuse,5/3/2018,12:41 p.m.
Larceny,7200 block State Fair Blvd,Syracuse,Onondaga County,5/3/2018,1:57 p.m.
Larceny,200 block Windwood Rd,Syracuse,Onondaga County,5/3/2018,4:48 p.m.
Larceny,6100 block Ridgecrest Dr,Syracuse,Onondaga County,5/3/2018,4:49 p.m.
Larceny,100 block Circle Rd,Syracuse,Onondaga County,5/3/2018,5:30 p.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Geddes,5/3/2018,8:38 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,5/3/2018,9:22 p.m.
Larceny,400 block Gifford St,Syracuse,Syracuse,5/3/2018,2:00 a.m.-11:00 a.m.
Larceny,200 block N  Townsend St,Syracuse,Syracuse,5/3/2018,4:00 p.m.-12:00 p.m.
Larceny,100 block Bassett St,Syracuse,Syracuse,5/3/2018,12:35 p.m.
Larceny,500 block Westcott St,Syracuse,Syracuse,5/3/2018,2:20 p.m.-6:30 p.m.
Larceny,700 block Earl Av,Syracuse,Onondaga County,5/3/2018,7:47 p.m.
Vehicle theft,100 block Trinity Ln,Syracuse,Syracuse,5/3/2018,11:59 a.m.-5:30 a.m.
Vehicle theft,4800 block S  Salina St,Syracuse,Syracuse,5/3/2018,3:00 p.m.-11:00 a.m.
Aggravated assault,500 block Oakwood Av,Syracuse,Syracuse,5/2/2018,10:19 p.m.
Aggravated assault,500 block S  Crouse Av,Syracuse,Syracuse,5/2/2018,9:30 a.m.
Burglary,200 block Comstock Av,Syracuse,Syracuse,5/2/2018,4:30 p.m.-9:30 p.m.
Larceny,0 block Downer St,Baldwinsville,Onondaga County,5/2/2018,11:39 a.m.
Larceny,200 block Tecumseh Rd,DeWitt,DeWitt,5/2/2018,4:00 p.m.
Larceny,0 block Arkie Albanese Av,Manlius,Manlius,5/2/2018,3:00 p.m.
Larceny,500 block S  State St,Syracuse,Syracuse,5/2/2018,10:58 a.m.
Larceny,100 block Crystal Dr,Syracuse,Onondaga County,5/2/2018,1:17 p.m.
Larceny,4000 block Abbey Rd,Syracuse,Onondaga County,5/2/2018,3:19 p.m.
Larceny,600 block Richmond Ave,Syracuse,Syracuse,5/2/2018,9:49 p.m.-2:45 a.m.
Vehicle theft,100 block Crystal Dr,Syracuse,Onondaga County,5/2/2018,8:15 a.m.
Vehicle theft,700 block E  Adams St,Syracuse,Syracuse,5/2/2018,1:00 p.m.-2:00 p.m.
Aggravated assault,300 block S  Salina St,Syracuse,Syracuse,5/1/2018,9:30 a.m.
Aggravated assault,500 block Vine St,Syracuse,Syracuse,5/1/2018,9:48 p.m.
Aggravated assault,400 block W  Onondaga St,Syracuse,Syracuse,5/1/2018,10:15 p.m.
Aggravated assault,800 block Highland St,Syracuse,Syracuse,5/1/2018,11:10 p.m.
Burglary,3800 block Route 174,Marcellus,Onondaga County,5/1/2018,5:57 p.m.
Burglary,1200 block Teall Av,Syracuse,Syracuse,5/1/2018,2:25 a.m.
Burglary,1 block Destiny Usa Dr,Syracuse,Syracuse,5/1/2018,4:26 p.m.
Larceny,0 block E Genesee St,Baldwinsville,Baldwinsville,5/1/2018,10:39 a.m.
Larceny,7900 block Brewerton Rd,Cicero,Cicero,5/1/2018,1:35 a.m.
Larceny,100 block Towne Dr,Fayetteville,Manlius,5/1/2018,2:26 p.m.
Larceny,1100 block Vine St,Liverpool,Onondaga County,5/1/2018,11:30 p.m.-7:50 a.m.
Larceny,7700 block Fitzpatrick Dr,Liverpool,Onondaga County,5/1/2018,1:16 p.m.
Larceny,200 block Mertens Av,Syracuse,Syracuse,5/1/2018,6:00 p.m.-5:00 a.m.
Larceny,0 block Boyd Av,Syracuse,Solvay,5/1/2018,7:59 a.m.
Larceny,200 block S  Salina St,Syracuse,Syracuse,5/1/2018,10:21 a.m.
Larceny,100 block Gifford St,Syracuse,Syracuse,5/1/2018,11:44 a.m.
Larceny,0 block Will Ct,Syracuse,Syracuse,5/1/2018,2:33 p.m.
Larceny,3400 block Erie Blvd E,Syracuse,DeWitt,5/1/2018,3:53 p.m.
Larceny,100 block Townsend Pl,Syracuse,Syracuse,5/1/2018,5:59 p.m.
Larceny,300 block Clarendon St,Syracuse,Syracuse,5/1/2018,6:27 p.m.
Larceny,4100 block S  Salina St,Syracuse,Syracuse,5/1/2018,6:46 p.m.
Larceny,1400 block Oak St,Syracuse,Onondaga County,5/1/2018,7:56 p.m.
Larceny,6000 block Smith Rd,Syracuse,Cicero,5/1/2018,10:09 p.m.
Larceny,700 block Twin Hills Dr,Syracuse,Syracuse,5/1/2018,10:30 p.m.
Larceny,200 block Brattle Rd,Syracuse,Syracuse,5/1/2018,11:30 a.m.-10:00 a.m.
Robbery,200 block Beecher St,Syracuse,Syracuse,5/1/2018,1:36 a.m.
Aggravated assault,500 block Charles Av,Syracuse,Solvay,4/30/2018,1:34 p.m.
Aggravated assault,800 block Highland St,Syracuse,Syracuse,4/30/2018,2:40 p.m.
Aggravated assault,100 block Kandace St,Syracuse,Syracuse,4/30/2018,10:13 p.m.
Burglary,100 block Forest Av,Syracuse,Syracuse,4/30/2018,3:25 p.m.
Larceny,3700 block Milton Av,Camillus,Onondaga County,4/30/2018,1:15 p.m.
Larceny,5800 block Independence Dr,Jamesville,Onondaga County,4/30/2018,4:20 p.m.
Larceny,3800 block Route 31,Liverpool,Onondaga County,4/30/2018,9:43 a.m.
Larceny,7100 block Henry Clay Blvd,Liverpool,Onondaga County,4/30/2018,1:00 p.m.
Larceny,100 block Oxford St,Syracuse,Syracuse,4/30/2018,12:45 a.m.
Larceny,300 block Bernard St,Syracuse,Onondaga County,4/30/2018,9:42 a.m.
Larceny,100 block Game Rd,Syracuse,Syracuse,4/30/2018,10:41 a.m.
Larceny,5000 block Ball Rd,Syracuse,Onondaga County,4/30/2018,3:32 p.m.
Larceny,700 block First North St,Syracuse,Syracuse,4/30/2018,6:30 p.m.
Larceny,400 block W  Seneca Tpke,Syracuse,Syracuse,4/30/2018,11:26 p.m.
Larceny,400 block S Main St,Syracuse,North Syracuse,4/30/2018,3:53 p.m.
Robbery,700 block S  Geddes St,Syracuse,Syracuse,4/30/2018,10:18 p.m.
Vehicle theft,700 block N  Mcbride St,Syracuse,Syracuse,4/30/2018,11:00 p.m.-5:00 a.m.
Vehicle theft,1000 block Danforth St,Syracuse,Syracuse,4/30/2018,12:00 p.m.
Aggravated assault,700 block E  Adams St,Syracuse,Syracuse,4/29/2018,5:00 a.m.-6:30 a.m.
Aggravated assault,100 block Blanchard Blvd,Syracuse,Onondaga County,4/29/2018,4:30 p.m.
Aggravated assault,600 block E  Division St,Syracuse,Syracuse,4/29/2018,6:15 p.m.-6:20 p.m.
Burglary,2900 block E  Genesee St,Syracuse,Syracuse,4/29/2018,7:00 p.m.-10:00 a.m.
Burglary,0 block Pine Ridge Cir,Syracuse,Onondaga County,4/29/2018,5:02 p.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,4/29/2018,3:35 p.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,4/29/2018,7:05 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,4/29/2018,1:14 p.m.
Larceny,3400 block Barron Rd,Marcellus,Onondaga County,4/29/2018,1:06 p.m.
Larceny,100 block Village Dr,Syracuse,Syracuse,4/29/2018,4:00 p.m.-5:44 a.m.
Larceny,700 block Walnut Av,Syracuse,Syracuse,4/29/2018,10:03 a.m.
Larceny,100 block Clarendon St,Syracuse,Syracuse,4/29/2018,11:30 p.m.-10:25 a.m.
Larceny,100 block Comstock Av,Syracuse,Syracuse,4/29/2018,11:00 p.m.-12:45 p.m.
Larceny,3300 block W Genesee St,Syracuse,Geddes,4/29/2018,3:20 p.m.
Larceny,1200 block Park St,Syracuse,Syracuse,4/29/2018,5:24 p.m.-8:50 p.m.
Larceny,200 block S  Franklin St,Syracuse,Syracuse,4/29/2018,11:00 p.m.-7:00 p.m.
Larceny,500 block Cogswell Av,Syracuse,Solvay,4/29/2018,10:17 p.m.
Aggravated assault,500 block S  Clinton St,Syracuse,Syracuse,4/28/2018,8:12 a.m.
Burglary,300 block Peat St,Syracuse,Syracuse,4/28/2018,1:13 a.m.
Larceny,5600 block E Circle Dr,Cicero,Onondaga County,4/28/2018,1:21 p.m.
Larceny,300 block Towne Dr,Fayetteville,Manlius,4/28/2018,3:55 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,4/28/2018,4:17 p.m.
Larceny,7300 block Oswego Rd,Liverpool,Onondaga County,4/28/2018,7:51 a.m.
Larceny,900 block Seventh North St,Liverpool,Onondaga County,4/28/2018,9:00 p.m.-8:00 a.m.
Larceny,3800 block Route 31,Liverpool,Onondaga County,4/28/2018,2:29 p.m.
Larceny,3900 block Route 31,Liverpool,Onondaga County,4/28/2018,3:13 p.m.
Larceny,3800 block Route 31,Liverpool,Onondaga County,4/28/2018,3:36 p.m.
Larceny,0 block Limetree Ln,Liverpool,Onondaga County,4/28/2018,6:38 p.m.
Larceny,500 block Roxford Rd S,Syracuse,Onondaga County,4/28/2018,8:00 p.m.-11:00 a.m.
Larceny,700 block Lodi St,Syracuse,Syracuse,4/28/2018,3:19 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,4/28/2018,8:35 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,4/28/2018,7:22 p.m.-8:12 p.m.
Larceny,300 block Walnut Pl,Syracuse,Syracuse,4/28/2018,12:00 p.m.-3:00 p.m.
Larceny,1700 block Madison St,Syracuse,Syracuse,4/28/2018,4:00 p.m.-11:59 p.m.
Larceny,800 block N  Salina St,Syracuse,Syracuse,4/28/2018,6:00 p.m.-6:05 p.m.
Robbery,200 block Cleveland Av,Syracuse,Syracuse,4/28/2018,12:20 p.m.
Robbery,400 block E Taft Rd,Syracuse,North Syracuse,4/28/2018,7:40 p.m.
Vehicle theft,2500 block Lodi St,Syracuse,Syracuse,4/28/2018,11:00 a.m.
Vehicle theft,400 block James St,Syracuse,Syracuse,4/28/2018,12:00 p.m.
Aggravated assault,100 block Bennett Rd,Camillus,Geddes,4/27/2018,3:22 a.m.
Burglary,400 block Kirkpatrick St,Syracuse,Syracuse,4/27/2018,4:33 p.m.
Larceny,7200 block State Fair Blvd,Baldwinsville,Onondaga County,4/27/2018,11:28 a.m.-11:30 a.m.
Larceny,5800 block Butternut Dr,East Syracuse,DeWitt,4/27/2018,11:30 a.m.
Larceny,5800 block Bridge St,East Syracuse,Onondaga County,4/27/2018,4:00 p.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,4/27/2018,5:51 p.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,4/27/2018,10:01 a.m.
Larceny,3100 block Erie Blvd E,Syracuse,DeWitt,4/27/2018,11:46 a.m.
Larceny,300 block Bailey Rd,Syracuse,Onondaga County,4/27/2018,7:00 p.m.-11:30 a.m.
Larceny,400 block Piercefield Dr,Syracuse,Onondaga County,4/27/2018,12:32 p.m.
Larceny,700 block Park St,Syracuse,Syracuse,4/27/2018,12:45 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,4/27/2018,6:27 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,4/27/2018,9:27 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,4/27/2018,9:00 p.m.
Larceny,400 block Euclid Av,Syracuse,Syracuse,4/27/2018,12:00 p.m.-10:00 a.m.
Larceny,200 block Comstock Av,Syracuse,Syracuse,4/27/2018,2:00 a.m.-11:20 a.m.
Larceny,300 block Hawley Av,Syracuse,Syracuse,4/27/2018,7:45 a.m.-4:30 p.m.
Larceny,1900 block W  Genesee St,Syracuse,Syracuse,4/27/2018,2:00 a.m.-2:30 a.m.
Larceny,100 block Ostrom Ave,Syracuse,Syracuse,4/27/2018,2:00 p.m.-2:05 p.m.
Robbery,100 block Jamesville Av,Syracuse,Syracuse,4/27/2018,9:35 p.m.
Vehicle theft,6700 block Townline Rd,Syracuse,DeWitt,4/27/2018,7:32 a.m.
Vehicle theft,100 block Coolidge Rd,Syracuse,North Syracuse,4/27/2018,7:45 p.m.
Aggravated assault,700 block E  Laurel St,Syracuse,Syracuse,4/26/2018,1:51 a.m.
Aggravated assault,600 block Wolf St,Syracuse,Syracuse,4/26/2018,11:30 a.m.
